,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
77,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-fatburs-kvarngata-8,-4-tr-1018452",24 maj 2019,"Maria,
  Stockholms kommu",51908,3400000,2,65.5,4523,5400,1991,3400000,
78,"https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-hogbergsgatan-75a,-2-tr-1016255",22 maj 2019,"Södermalm,
  Stockholms kommu",83898,4500000,2,59,1982,,1984,4950000,
79,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-katarina-stockholms-kommun-helgalunden-5-1012571,16 maj 2019,"Södermalm Katarina,
  Stockholms kommu",77193,3995000,2,57,3857,4800,1922,4400000,
80,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-vastgotagatan-18-1001267,7 maj 2019,"Södermalm,
  Stockholms kommu",75968,4495000,2,62,2387,7000,1967,4710000,
81,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-tjurbergsgatan-32-999529,6 maj 2019,"Södermalm,
  Stockholms kommu",71654,3995000,2,63.5,2991,4000,1926,4550000,
82,"https://www.hemnet.se/salda/lagenhet-2rum-mariaberget-stockholms-kommun-brannkyrkagatan-44,-1,5tr-998844",3 maj 2019,"Mariaberget,
  Stockholms kommu",74242,4495000,2,66,3084,10500,1929,4900000,
83,"https://www.hemnet.se/salda/lagenhet-2rum-maria-stockholms-kommun-brannkyrkagatan-66,-5tr-1000479",1 maj 2019,"Maria,
  Stockholms kommu",72656,4450000,2,64,2326,7600,1964,4650000,
84,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-tideliusgatan-57,-4tr-1000496",1 maj 2019,"Katarina,
  Stockholms kommu",69048,3950000,2,63,2956,4800,1968,4350000,
85,https://www.hemnet.se/salda/lagenhet-2rum-sodermalm-stockholms-kommun-fredmansgatan-6b-994214,25 april 2019,"Södermalm,
  Stockholms kommu",93167,4995000,2,60,2666,3850,1898,5590000,
86,"https://www.hemnet.se/salda/lagenhet-2rum-katarina-stockholms-kommun-ringvagen-79,-5-tr,-hogst-upp-991711",17 april 2019,"Katarina,
  Stockholms kommu",71742,4900000,2,68.3,2396,4600,1935,4900000,
