,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
0,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-rehnsgatan-21a,-2-tr-1179717",4 maj 2020,"Vasastan,
  Stockholms kommu",79310,4490000,2,58,1593,2400,1902,4600000,
1,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-halsingehojden-3,-1-tr-1178787",30 april 2020,"Vasastan,
  Stockholms kommu",93443,5295000,2,61,3077,7500,1926,5700000,
2,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-66b,-1-tr-1177357",29 april 2020,"Vasastan,
  Stockholms kommu",92857,4795000,2,56,2924,,1906,5200000,
3,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-29a-1177074,28 april 2020,"Vasastan,
  Stockholms kommu",100455,4995000,2,55,1826,4000,1898,5525000,
4,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-norrmalm-stockholms-kommun-luntmakargatan-70,-1-tr-1176438",27 april 2020,"Vasastan - Norrmalm,
  Stockholms kommu",100484,5575000,2,62,1961,,1798,6230000,
5,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-ynglingagatan-21-1177555,26 april 2020,"Vasastan,
  Stockholms kommu",100000,5900000,2,59,2832,,1905,5900000,
6,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-hagastaden-stockholms-kommun-torsplan-8,-van-5-1175878",24 april 2020,"Vasastan/Hagastaden,
  Stockholms kommu",93226,5780000,2,62,3829,,2019,5780000,
7,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-karlbergsvagen-72b-1175098,24 april 2020,"Vasastan,
  Stockholms kommu",89091,4750000,2,55,2103,6600,1916,4900000,
8,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-surbrunnsgatan-60,-4tr-1174518",23 april 2020,"Vasastan,
  Stockholms kommu",102119,5395000,2,59,2358,5700,1896,6025000,
9,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-rorstrandsgatan-54-1174510,23 april 2020,"Vasastan,
  Stockholms kommu",89091,3995000,2,55,3030,7836,1908,4900000,
10,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-tomtebogatan-15a,-3tr-og-1174278",23 april 2020,"Vasastan,
  Stockholms kommu",101639,5750000,2,61,2942,5100,1907,6200000,
11,"https://www.hemnet.se/salda/lagenhet-2rum-stockholm-vasastan-norrmalm-stockholms-kommun-tulegatan-45,-3-tr-1173782",22 april 2020,"Stockholm - Vasastan/Norrmalm,
  Stockholms kommu",87500,4495000,2,60,882,5400,1967,5250000,
12,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vastmannagatan-54,-3tr-1173285",22 april 2020,"Vasastan,
  Stockholms kommu",107368,5500000,2,57,1142,4800,1884,6120000,
13,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-sigtunagatan-8,-2tr-og-1173117",21 april 2020,"Vasastan - Odenplan,
  Stockholms kommu",105357,5250000,2,56,2334,4800,1901,5900000,
14,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-vasaparken-stockholms-kommun-sigtunagatan-11,-3-tr-1172238",20 april 2020,"Vasastan - Vasaparken,
  Stockholms kommu",101754,5495000,2,57,3493,,1898,5800000,
15,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-norrtullsgatan-63,-5tr-1171810",18 april 2020,"Vasastan - Odenplan,
  Stockholms kommu",84821,4750000,2,56,2800,3420,1947,4750000,
16,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-s-t-eriksplan-stockholms-kommun-torsgatan-38,-hogst-upp-1171594",17 april 2020,"Vasastan - S:t Eriksplan,
  Stockholms kommu",115873,6795000,2,63,2435,,1927,7300000,5
17,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-rorstrandsgatan-54,-2-tr-1171391",17 april 2020,"Vasastan,
  Stockholms kommu",79762,4695000,2,63,3046,,1908,5025000,
18,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-halsingehojden-11-1170679,16 april 2020,"Vasastan,
  Stockholms kommu",84400,5250000,2,62.5,2800,,1924,5275000,
19,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dalagatan-86a-2tr-1170348,16 april 2020,"Vasastan,
  Stockholms kommu",87719,4550000,2,57,3208,9240,1919,5000000,
20,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-karlbergsvagen-29a,-2-tr-1170221",16 april 2020,"Vasastan Odenplan,
  Stockholms kommu",97273,5275000,2,55,1826,,1898,5350000,
21,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-tomtebogatan-35,-5tr-1170118",15 april 2020,"Vasastan - Birkastan,
  Stockholms kommu",95893,5250000,2,56,3130,,1910,5370000,
22,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-sankt-eriksgatan-71b,-3-tr-1170035",15 april 2020,"Vasastan,
  Stockholms kommu",97321,4950000,2,56,2551,4800,1929,5450000,
23,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-tomtebogatan-32a,-3tr-1169888",14 april 2020,"Vasastan/Birkastan,
  Stockholms kommu",103509,5495000,2,57,2969,6300,1909,5900000,
24,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-birger-jarlsgatan-113-d,-4tr-1169089",10 april 2020,"Vasastan,
  Stockholms kommu",92807,5550000,2,57,2304,3348,1904,5290000,
25,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-vikingagatan-13-1168889,10 april 2020,"Vasastan / Birkastan,
  Stockholms kommu",101587,6400000,2,63,3025,5500,1906,6400000,
26,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-roslagsgatan-42-c,-3-tr-1168562",9 april 2020,"Vasastan,
  Stockholms kommu",90082,5495000,2,61,3320,,1885,5495000,
27,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dannemoragatan-18,-5tr-1167703",8 april 2020,"Vasastan,
  Stockholms kommu",83929,4500000,2,56,2800,,1947,4700000,
28,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-halsingegatan-14c,-4tr-1167899",8 april 2020,"Vasastan,
  Stockholms kommu",104545,5495000,2,55,1654,4100,1909,5750000,
29,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-karlbergsvagen-70b,-3tr-1167303",7 april 2020,"Vasastan - Birkastan,
  Stockholms kommu",83258,5495000,2,66,2694,10140,1889,5495000,
30,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-ostermalm-stockholms-kommun-surbrunnsgatan-2,-3-tr-1167194",7 april 2020,"Vasastan Östermalm,
  Stockholms kommu",85938,5275000,2,64,2912,,1897,5500000,
31,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-norrtullsgatan-63,-5tr-1166507",5 april 2020,"Vasastan,
  Stockholms kommu",86607,4850000,2,56,2800,,1947,4850000,
32,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-roslagsgatan-33,-2tr-1166331",4 april 2020,"Vasastan,
  Stockholms kommu",90323,5495000,2,62,2658,,1901,5600000,
33,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-roslagsgatan-32,-2-tr-1165740",3 april 2020,"Vasastan,
  Stockholms kommu",94127,5675000,2,63,2169,7800,1883,5930000,
34,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dalagatan-74a-1165648,3 april 2020,"Vasastan,
  Stockholms kommu",105882,5995000,2,68,3173,4000,1905,7200000,15.5
35,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-hagagatan-17-h,-5tr-1164938",2 april 2020,"Vasastan,
  Stockholms kommu",82258,4850000,2,62,2954,10100,1981,5100000,
