,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea
184,"https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-stockholms-kommun-primusgatan-54,-van-11-11-954504",22 februari 2019,"Lilla Essingen,
  Stockholms kommu",70760,6200000,3,85.5,4622,6900,2005,6050000,
185,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-luxgatan-11-949696,21 februari 2019,"Lilla Essingen,
  Stockholms kommu",88052,2795000,2,38.5,2094,,1936,3390000,
186,"https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-essinge-brogata-23,-3tr-949613",21 februari 2019,"Lilla Essingen,
  Stockholms kommu",73125,2695000,2,40,2480,3400,1936,2925000,
187,"https://www.hemnet.se/salda/lagenhet-4rum-lilla-essingen-stockholms-kommun-primusgatan-81,-5tr-949612",20 februari 2019,"Lilla Essingen,
  Stockholms kommu",72626,6500000,4,89.5,4565,6900,2004,6500000,
188,"https://www.hemnet.se/salda/lagenhet-2,5rum-kungsholmen-stockholms-kommun-stralgatan-29-948682",19 februari 2019,"Kungsholmen,
  Stockholms kommu",64063,3995000,2.5,64,2916,5400,1939,4100000,
189,https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-kungsholmen-stockholms-kommun-stralgatan-21-948293,19 februari 2019,"Lilla Essingen \ Kungsholmen,
  Stockholms kommu",104167,1995000,1,24,1803,3480,1939,2500000,
190,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-primusgatan-82-947980,18 februari 2019,"Lilla Essingen \ Kungsholmen,
  Stockholms kommu",72472,3195000,2,44.5,3093,4200,2004,3225000,
191,"https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-lilla-essingen-stockholms-kommun-stralgatan-19,-3-tr-947000",15 februari 2019,"Kungsholmen Lilla Essingen,
  Stockholms kommu",105417,1995000,1,24,1443,4200,1938,2530000,
192,https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-kungsholmen-stockholms-kommun-essinge-brogata-39-946195,13 februari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",104762,1795000,1,21,1787,3600,1938,2200000,
193,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-essinge-brogata-3-946381,13 februari 2019,"Kungsholmen,
  Stockholms kommu",66860,2695000,2,43,2482,9600,1938,2875000,
194,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-stralgatan-8-945254,11 februari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",77027,2850000,2,37,2578,,,2850000,
195,https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-stockholms-kommun-luxgatan-7-943437,6 februari 2019,"Lilla Essingen,
  Stockholms kommu",83333,2495000,1,30,1733,,1937,2500000,
196,"https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-patentgatan-5,-1tr-942763",5 februari 2019,"Lilla Essingen,
  Stockholms kommu",74757,4275000,2,51.5,3021,6100,2006,3850000,
197,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-essinge-brogata-20-939954,30 januari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",61250,2295000,2,40,2269,3900,1939,2450000,
198,"https://www.hemnet.se/salda/lagenhet-1,5rum-lilla-essingen-kungsholmen-stockholms-kommun-essinge-brogata-12-939828",30 januari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",71014,2500000,1.5,34.5,2162,4200,1934,2450000,
199,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-primusgatan-82-938648,28 januari 2019,"Lilla Essingen \ Kungsholmen,
  Stockholms kommu",75730,3295000,2,44.5,3093,4000,2004,3370000,
200,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-lilla-essingen-stockholms-kommun-essinge-brogata-8-937318,24 januari 2019,"Kungsholmen - Lilla Essingen,
  Stockholms kommu",67000,2995000,2,50,2322,4400,1931,3350000,
201,https://www.hemnet.se/salda/lagenhet-2rum-kungsholmen-lilla-essingen-stockholms-kommun-luxgatan-9-940375,23 januari 2019,"Kungsholmen - Lilla Essingen,
  Stockholms kommu",77821,2995000,2,39,1763,4500,1931,3035000,
202,"https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-luxgatan-6,-2-tr-937169",23 januari 2019,"Lilla Essingen,
  Stockholms kommu",79744,2595000,2,39,1666,6756,1930,3110000,
203,https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-kungsholmen-stockholms-kommun-disponentgatan-6-935894,21 januari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",67901,4995000,3,81,4522,5400,1932,5500000,
204,https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-stockholms-kommun-primusgatan-70-933373,15 januari 2019,"Lilla Essingen,
  Stockholms kommu",90667,6750000,3,75,4376,6600,2004,6800000,
205,https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-kungsholmen-stockholms-kommun-primusgatan-77-932781,11 januari 2019,"Lilla Essingen \ Kungsholmen,
  Stockholms kommu",66667,5500000,3,82.5,4247,5600,2004,5500000,
206,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-stralgatan-8-928966,7 januari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",77143,2795000,2,35,2439,3900,1938,2700000,
207,https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-kungsholmen-stockholms-kommun-stralgatan-8-928539,3 januari 2019,"Lilla Essingen - Kungsholmen,
  Stockholms kommu",100870,1995000,1,23,1603,4996,1940,2320000,
